name,groupName,subGroupName,count,score,digital_assign,pct,lv.mod
Microsoft ActiveX,Technologies,Object or component oriented development software,81,4.832484555080745,1,0.1904985888993415,Software/Product Development skills
Microsoft ASP.NET,Technologies,Web platform development software,9,6.0043746312407995,1,0.02116650987770461,Software/Product Development skills
Microsoft Azure,Technologies,Cloud Computing,5770,38.00957310909377,1,13.570084666039511,Software/Product Development skills
Microsoft Business Intelligence BI,Technologies,Enterprise resource planning ERP software,124,50.7379121638671,1,0.2916274694261524,Software/Product Development skills
Microsoft DirectX,Technologies,Device drivers or system software,2,205.4866576031377,1,0.004703668861712135,Software/Product Development skills
Microsoft Dynamics,Technologies,Enterprise resource planning ERP software,406,113.4260647587707,1,0.9548447789275635,Workforce digital skills
Microsoft Dynamics AX,Technologies,Enterprise resource planning ERP software,53,121.78348042957207,1,0.12464722483537158,Workforce digital skills
Microsoft Dynamics CRM,Technologies,Customer relationship management CRM software,108,76.10916738753014,1,0.2539981185324553,Workforce digital skills
Microsoft Dynamics ERP,Technologies,Enterprise resource planning ERP software,12,107.95769653551687,1,0.02822201317027281,Workforce digital skills
Microsoft Dynamics GP,Technologies,Enterprise resource planning ERP software,24,120.33187471024807,1,0.05644402634054562,Workforce digital skills
Microsoft Dynamics NAV,Technologies,Enterprise resource planning ERP software,16,136.7636243935818,1,0.03762935089369708,Workforce digital skills
Microsoft Entourage,Technologies,Calendar and scheduling software,2,253.76110998372667,1,0.004703668861712135,Workforce digital skills
Microsoft Excel,Technologies,Spreadsheet software,3150,159.12879843377914,1,7.408278457196614,Workforce digital skills
Microsoft Exchange,Technologies,Electronic mail software,532,66.67661445426629,1,1.2511759172154282,Cybersecurity and System Infrastructure skills
Microsoft Exchange Server,Technologies,Electronic mail software,133,21.087590466215573,1,0.31279397930385705,Cybersecurity and System Infrastructure skills
Microsoft Expression Blend,Technologies,Graphical user interface development software,3,3.38931297709924,1,0.007055503292568203,Software/Product Development skills
Microsoft Extensible Application Markup Language (XAML),Technologies,Development environment software,9,11.997811660357439,1,0.02116650987770461,Software/Product Development skills
Microsoft FrontPage,Technologies,Web page creation and editing software,1,156.89760639142884,1,0.0023518344308560675,Workforce digital skills
Microsoft High Level Shader Language (HLSL),Technologies,Development environment software,10,24.31756049417095,1,0.023518344308560677,Software/Product Development skills
Microsoft Hyper-V Server,Technologies,Operating system software,2,60.54080399650519,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
Microsoft Internet Information Service IIS,Technologies,Transaction server software,2,3.38931297709924,1,0.004703668861712135,Software/Product Development skills
Microsoft Internet Information Services IIS,Technologies,Transaction server software,17,8.779951186715394,1,0.03998118532455315,Software/Product Development skills
Microsoft Lync,Technologies,Desktop communications software,5,121.91835064570947,1,0.011759172154280339,Cybersecurity and System Infrastructure skills
Microsoft MapPoint,Technologies,Map creation software,2,89.835308006157,1,0.004703668861712135,Workforce digital skills
Microsoft Office,Technologies,Office suite software,4497,159.20059555972952,1,10.576199435559737,Workforce digital skills
Microsoft operating system,Technologies,Operating system software,2012,82.452449427093,1,4.731890874882408,Cybersecurity and System Infrastructure skills
Microsoft Outlook,Technologies,Electronic mail software,466,164.06471139276738,1,1.0959548447789276,Workforce digital skills
Microsoft Paint,Technologies,Graphics or photo imaging software,1,133.56786496920577,1,0.0023518344308560675,Workforce digital skills
Microsoft Power BI,Technologies,Business intelligence and data analysis software,2703,66.28733849383073,1,6.3570084666039515,Software/Product Development skills
Microsoft Power Query Excel,Technologies,Data base reporting software,71,58.77749170293061,1,0.1669802445907808,Software/Product Development skills
Microsoft PowerPivot,Technologies,Presentation software,36,68.50227998305276,1,0.08466603951081844,Software/Product Development skills
Microsoft PowerPoint,Technologies,Presentation software,1451,148.28005550058774,1,3.4125117591721543,Workforce digital skills
Microsoft PowerShell,Technologies,Development environment software,1350,29.976998317161883,1,3.1749764816556914,Software/Product Development skills
Microsoft Proclarity,Technologies,Data base reporting software,1,11.5384001064821,1,0.0023518344308560675,Workforce digital skills
Microsoft Project,Technologies,Project management software,579,127.16840563234813,1,1.3617121354656632,Workforce digital skills
Microsoft Publisher,Technologies,Desktop publishing software,26,156.40507677982998,1,0.06114769520225777,Workforce digital skills
Microsoft SharePoint,Technologies,Project management software,1494,120.7443142791782,1,3.513640639698965,Workforce digital skills
Microsoft Silverlight,Technologies,Web platform development software,2,12.33170005324105,1,0.004703668861712135,Software/Product Development skills
Microsoft SQL Server,Technologies,Data base user interface and query software,3334,25.60689068241117,1,7.84101599247413,Software/Product Development skills
Microsoft SQL Server Integration Services SSIS,Technologies,Enterprise application integration software,66,13.548192454978206,1,0.15522107243650046,Software/Product Development skills
Microsoft SQL Server Reporting Services,Technologies,Data base reporting software,130,19.314210666989407,1,0.30573847601128884,Software/Product Development skills
Microsoft SQL Server Reporting Services (SSRS),Technologies,Data base user interface and query software,536,26.694875255230894,1,1.2605832549388523,Software/Product Development skills
Microsoft suite,Technologies,Office suite software,992,153.52978039707568,1,2.3330197554092194,Workforce digital skills
Microsoft System Center,Technologies,Enterprise system management software,84,33.61557591235787,1,0.1975540921919097,Cybersecurity and System Infrastructure skills
Microsoft Systems Management Server,Technologies,Enterprise system management software,5,5.38461538461538,1,0.011759172154280339,Cybersecurity and System Infrastructure skills
Microsoft Team Foundation Server,Technologies,Project management software,121,27.27289429032727,1,0.2845719661335842,Software/Product Development skills
Microsoft Virtual Server,Technologies,Application server software,71,13.765706898865963,1,0.1669802445907808,Cybersecurity and System Infrastructure skills
Microsoft Visio,Technologies,Graphics or photo imaging software,631,108.19435987195718,1,1.4840075258701786,Workforce digital skills
Microsoft Visual Basic,Technologies,Development environment software,659,29.74976488826527,1,1.5498588899341486,Software/Product Development skills
Microsoft Visual Basic for Applications (VBA),Technologies,Development environment software,375,66.1948522412638,1,0.8819379115710254,Software/Product Development skills
Microsoft Visual Basic Scripting Edition (VBScript),Technologies,Object or component oriented development software,76,40.14467250230022,1,0.17873941674506114,Software/Product Development skills
Microsoft Visual Basic.NET,Technologies,Object or component oriented development software,3,4.863104325699746,1,0.007055503292568203,Software/Product Development skills
Microsoft Visual C#,Technologies,Object or component oriented development software,9,60.46927723621422,1,0.02116650987770461,Software/Product Development skills
Microsoft Visual FoxPro,Technologies,Object oriented data base management software,11,11.5384001064821,1,0.025870178739416747,Software/Product Development skills
Microsoft Visual SourceSafe,Technologies,Development environment software,3,8.557191492062913,1,0.007055503292568203,Software/Product Development skills
Microsoft Visual Studio,Technologies,Development environment software,803,20.38523095612203,1,1.8885230479774222,Software/Product Development skills
Microsoft Visual Studio Team Foundation Server,Technologies,Development environment software,1,82.7107587919121,1,0.0023518344308560675,Software/Product Development skills
Microsoft Visual Studio Test Professional,Technologies,Program testing software,2,13.125,1,0.004703668861712135,Software/Product Development skills
Microsoft Windows,Technologies,Operating system software,2026,142.75329415698346,1,4.764816556914393,Workforce digital skills
Microsoft Windows PowerShell,Technologies,Operating system software,68,20.375017812253787,1,0.1599247412982126,Software/Product Development skills
Microsoft Windows Server,Technologies,Application server software,1272,33.309416662849976,1,2.991533396048918,Cybersecurity and System Infrastructure skills
Microsoft Windows Sysprep,Technologies,Configuration management software,2,46.3315327996803,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
Microsoft Windows XP,Technologies,Operating system software,16,138.11492777008925,1,0.03762935089369708,Cybersecurity and System Infrastructure skills
Microsoft Word,Technologies,Word processing software,1821,163.11408495683497,1,4.2826904985889,Workforce digital skills
Microsoft Works,Technologies,Office suite software,1,199.86601310792412,1,0.0023518344308560675,Workforce digital skills
MicroStrategy,Technologies,Business intelligence and data analysis software,103,67.0551497787561,1,0.24223894637817495,Software/Product Development skills
Migration software,Technologies,Platform interconnectivity software,10,63.39905991628258,1,0.023518344308560677,Software/Product Development skills
Milking equipment,Tools and Equipment,Miscellaneous or unclassified,2,287.1797599085978,0,0.004703668861712135,NA
Milling machines,Tools and Equipment,Industrial manufacturing,2,229.16647874295037,0,0.004703668861712135,NA
"MIMO (multiple input, multiple output)",Technologies,Communications server software,7,228.47533821536763,1,0.016462841015992474,Software/Product Development skills
Mine Planning Software,Technologies,Facilities management software,1,96.84931248307286,1,0.0023518344308560675,Industrial Modelling and Geospatial Software skills
Minitab,Technologies,Analytical or scientific software,9,96.65300248311794,1,0.02116650987770461,Workforce digital skills
Minute Taking,Occupational Skills,Administrative,25,164.69437407156295,0,0.05879586077140169,NA
Mobile application software,Technologies,Mobile operator specific application software,2,320.35785940047015,1,0.004703668861712135,Software/Product Development skills
Mobile cone penetrometer MCP systems,Tools and Equipment,Miscellaneous or unclassified,21,20.130259927007216,1,0.049388523047977424,Cybersecurity and System Infrastructure skills
Mobile data computers,Tools and Equipment,Information Technology and telecommunications,19,161.0914144559609,1,0.044684854186265284,Cybersecurity and System Infrastructure skills
Mobile data terminals,Tools and Equipment,Miscellaneous or unclassified,5,39.97923329836051,1,0.011759172154280339,Cybersecurity and System Infrastructure skills
Mobile radios,Tools and Equipment,Miscellaneous or unclassified,20,241.02175095800382,0,0.047036688617121354,NA
Mobile robots,Tools and Equipment,Miscellaneous or unclassified,9,51.445245338397385,1,0.02116650987770461,NA
Modeling software,Technologies,Analytical or scientific software,25,72.52418331288725,1,0.05879586077140169,Industrial Modelling and Geospatial Software skills
Modems,Tools and Equipment,Information Technology and telecommunications,152,52.76707733738383,1,0.35747883349012227,Cybersecurity and System Infrastructure skills
Moisture analyzers,Tools and Equipment,Miscellaneous or unclassified,1,195.28178136510067,0,0.0023518344308560675,NA
MongoDB,Technologies,Data base management system software,617,15.4355211165677,1,1.4510818438381938,Software/Product Development skills
Moodle,Technologies,Computer based training software,34,126.11938161247178,1,0.0799623706491063,Workforce digital skills
Motion control systems,Tools and Equipment,Miscellaneous or unclassified,7,145.50995145852187,0,0.016462841015992474,NA
Motion graphics software,Technologies,Graphics or photo imaging software,1,89.59759735422652,1,0.0023518344308560675,Design and Marketing skills
Mozilla Firefox,Technologies,Internet browser software,3,106.48648019928534,1,0.007055503292568203,Workforce digital skills
MP3 players,Tools and Equipment,Miscellaneous or unclassified,3,205.19712935990162,0,0.007055503292568203,NA
MRP software,Technologies,Materials requirements planning logistics and supply chain software,3,152.59620870875568,1,0.007055503292568203,Workforce digital skills
Multi-tasking,Social-Emotional Skills,Cognitive,2095,200.76729777638238,0,4.927093132643462,NA
Multidimensional Expressions MDX,Technologies,Data base management system software,2,25.367322204271574,1,0.004703668861712135,Software/Product Development skills
Multimeters,Tools and Equipment,Electrical and electronics,14,106.92231389326538,0,0.03292568203198495,NA
Multiprotocol Label Switching MPLS,Technologies,Internet protocol IP multimedia subsystem software,2,5.38461538461538,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
MySQL,Technologies,Data base user interface and query software,1551,20.11880477362574,1,3.6476952022577613,Software/Product Development skills
Nagios,Technologies,Network monitoring software,74,51.04430828334167,1,0.17403574788334902,Software/Product Development skills
National Instruments LabVIEW,Technologies,Development environment software,13,82.85006478856228,1,0.030573847601128884,Industrial Modelling and Geospatial Software skills
National Safety Code of Canada,Occupational Skills,Health and safety,1,281.1917854519061,0,0.0023518344308560675,NA
Natural Language Processing (NLP) / Computational Linguistics,Technologies,Artificial Intelligence,351,36.14291577943424,1,0.8254938852304797,Software/Product Development skills
Navigation equipment,Tools and Equipment,Transportation and warehousing,1,315.2256793751098,0,0.0023518344308560675,NA
NCSS,Technologies,Analytical or scientific software,8,7.953359482229701,1,0.01881467544684854,Workforce digital skills
Needs analysis software,Technologies,Financial analysis software,3,52.39594495848187,1,0.007055503292568203,Software/Product Development skills
Negotiation skills,Occupational Skills,"Sales, marketing and communications",912,141.9632928828626,0,2.1448730009407337,NA
Nessus,Technologies,Transaction security and virus protection software,62,34.57246180632393,1,0.1458137347130762,Cybersecurity and System Infrastructure skills
Net zero,Occupational Skills,Environmental and social sustainability,14,153.78285741712497,0,0.03292568203198495,NA
NetDocuments,Technologies,Document management software,1,147.40598635930004,1,0.0023518344308560675,Workforce digital skills
NetSuite,Technologies,Enterprise resource planning ERP software,69,131.16954267162188,1,0.16227657572906867,Workforce digital skills
NetSuite ERP,Technologies,Enterprise resource planning ERP software,36,132.22232890488493,1,0.08466603951081844,Workforce digital skills
Network-Attached Storage,Occupational Skills,IT infrastructure and cybersecurity,89,170.76606464600349,1,0.20931326434619002,Cybersecurity and System Infrastructure skills
Network addressable storage NAS software,Technologies,Internet directory services software,3,99.24430502525446,1,0.007055503292568203,Cybersecurity and System Infrastructure skills
Network Administration,Occupational Skills,IT infrastructure and cybersecurity,1031,30.748499193194284,1,2.4247412982126058,Cybersecurity and System Infrastructure skills
Network analyzers,Tools and Equipment,Miscellaneous or unclassified,4,53.43671740902965,1,0.00940733772342427,Software/Product Development skills
Network Communications,Occupational Skills,IT infrastructure and cybersecurity,29,52.57682208895282,1,0.06820319849482596,Cybersecurity and System Infrastructure skills
Network file servers,Tools and Equipment,Miscellaneous or unclassified,1,60.709288847159684,1,0.0023518344308560675,Cybersecurity and System Infrastructure skills
Network management software,Technologies,Administration software,15,58.75362033705285,1,0.03527751646284102,Cybersecurity and System Infrastructure skills
Network monitoring software,Technologies,Network monitoring software,3,9.591682190618993,1,0.007055503292568203,Cybersecurity and System Infrastructure skills
Network protocol analyzers,Tools and Equipment,Miscellaneous or unclassified,2,13.125,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
Network routers,Tools and Equipment,Miscellaneous or unclassified,3,8.576608988635726,1,0.007055503292568203,Cybersecurity and System Infrastructure skills
Network switches,Tools and Equipment,Information Technology and telecommunications,82,36.69804917204011,1,0.19285042333019756,Cybersecurity and System Infrastructure skills
Network video recorders,Tools and Equipment,Miscellaneous or unclassified,1,27.371582866987524,1,0.0023518344308560675,Cybersecurity and System Infrastructure skills
Neural Networks,Technologies,Artificial Intelligence,110,46.03854804929768,1,0.2587017873941675,Software/Product Development skills
Nmap,Technologies,Transaction security and virus protection software,38,23.787555892908063,1,0.08936970837253057,Cybersecurity and System Infrastructure skills
NodeJS,Technologies,Web platform development software,870,16.949517485148696,1,2.0460959548447786,Software/Product Development skills
Non-Fungible Tokens,Technologies,Storage networking software,3,123.65627807673786,1,0.007055503292568203,Design and Marketing skills
NoSQL,Technologies,Data base management system software,802,22.18110629214801,1,1.8861712135465662,Software/Product Development skills
Novell GroupWise,Technologies,Electronic mail software,1,10.1902037748455,1,0.0023518344308560675,Workforce digital skills
Novell NetWare,Technologies,Network monitoring software,2,43.87373487176197,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
Nslookup,Technologies,Network monitoring software,2,41.306533817617655,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
Nuclear energy,Occupational Skills,Environmental and social sustainability,11,169.46053358851796,0,0.025870178739416747,NA
Nunit,Technologies,Program testing software,33,4.147703526881606,1,0.07761053621825023,Software/Product Development skills
Oasys,Technologies,Data base user interface and query software,8,79.81657226861392,1,0.01881467544684854,Software/Product Development skills
OAuth (Open Authorization),Technologies,Transaction security and virus protection software,253,21.752680212753155,1,0.5950141110065852,Software/Product Development skills
Object-oriented programming languages,Technologies,Object or component oriented development software,435,19.799796682097256,1,1.0230479774223893,Software/Product Development skills
Object oriented programming software,Technologies,Object oriented data base management software,1,7.74948434277142,1,0.0023518344308560675,Software/Product Development skills
Objective C,Technologies,Object or component oriented development software,31,25.21969944608847,1,0.0729068673565381,Software/Product Development skills
Occupational Health and Safety,Occupational Skills,Health and safety,1188,264.5850469413039,0,2.7939793038570087,NA
Occupational Health and Safety Act,Occupational Skills,Health and safety,87,233.02561998527003,0,0.2046095954844779,NA
Office Administration,Occupational Skills,Administrative,268,177.57097926974,0,0.6302916274694261,NA
Office suite software,Technologies,Office suite software,144,146.56721597832893,1,0.33866415804327377,Workforce digital skills
OHSAS 18001,Occupational Skills,Health and safety,3,183.53406039718894,0,0.007055503292568203,NA
Online Advertising,Occupational Skills,"Sales, marketing and communications",16,122.55700634031406,0,0.03762935089369708,NA
Online analytical processing OLAP software,Technologies,Data base user interface and query software,2,7.5422642853600195,1,0.004703668861712135,Software/Product Development skills
Online databases,Technologies,Data base user interface and query software,7,149.32756222742285,1,0.016462841015992474,Workforce digital skills
Ontario Employment Legislation (ESA),Occupational Skills,Legal,18,183.76332176149927,0,0.04233301975540922,NA
Open Computing Language (OpenCL),Technologies,Object or component oriented development software,15,36.92562291258359,1,0.03527751646284102,Software/Product Development skills
Open Shortest Path First OSPF,Technologies,Internet protocol IP multimedia subsystem software,2,5.38461538461538,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
OpenGL,Technologies,Graphics or photo imaging software,32,22.281790202877076,1,0.07525870178739416,Software/Product Development skills
OpenStack,Technologies,Data base management system software,84,23.913303052037662,1,0.1975540921919097,Software/Product Development skills
OpenTable,Technologies,Data base user interface and query software,5,245.00556092820102,1,0.011759172154280339,Workforce digital skills
OpenText Livelink ECM,Technologies,Content workflow software,5,18.285898442849774,1,0.011759172154280339,Software/Product Development skills
Operating system software,Technologies,Operating system software,1492,9.27359649336983,1,3.508936970837253,Cybersecurity and System Infrastructure skills
Operations Management,Occupational Skills,Business planning and operations,1159,257.17185713558024,0,2.7257761053621823,NA
Operations Monitoring,Occupational Skills,Business planning and operations,37,191.08356351372979,0,0.08701787394167451,NA
Optical imaging systems,Technologies,Graphics or photo imaging software,1,96.33031815566179,1,0.0023518344308560675,Cybersecurity and System Infrastructure skills
Optical sensors,Tools and Equipment,Miscellaneous or unclassified,5,160.7342073636077,0,0.011759172154280339,NA
Optical spectrum analyzers,Tools and Equipment,Miscellaneous or unclassified,1,20.96164206138155,1,0.0023518344308560675,Software/Product Development skills
Optimization software,Technologies,Analytical or scientific software,16,115.34418857477984,1,0.03762935089369708,Design and Marketing skills
Oracle,Technologies,Data base user interface and query software,3072,101.95139700255028,1,7.2248353715898395,Software/Product Development skills
Oracle Application Express APEX,Technologies,Web platform development software,3,53.260942645433765,1,0.007055503292568203,Software/Product Development skills
Oracle Application Server,Technologies,Application server software,118,24.905459256178887,1,0.277516462841016,Software/Product Development skills
Oracle Business Intelligence Enterprise Edition,Technologies,Business intelligence and data analysis software,3,147.20069698559442,1,0.007055503292568203,Software/Product Development skills
Oracle Business Intelligence Publisher,Technologies,Enterprise resource planning ERP software,2,46.25793094045307,1,0.004703668861712135,Software/Product Development skills
Oracle Business Intelligence Suite,Technologies,Data base reporting software,4,29.808753493561756,1,0.00940733772342427,Software/Product Development skills
Oracle Data Guard,Technologies,Backup or archival software,66,15.110669274727245,1,0.15522107243650046,Software/Product Development skills
Oracle Data Integrator,Technologies,Enterprise application integration software,18,44.999891132259805,1,0.04233301975540922,Software/Product Development skills
Oracle DBMS,Technologies,Data base user interface and query software,147,26.441891780003594,1,0.345719661335842,Software/Product Development skills
Oracle Designer,Technologies,Web platform development software,14,10.271600778977847,1,0.03292568203198495,Software/Product Development skills
Oracle E-Business Suite,Technologies,Enterprise resource planning ERP software,49,73.71355251489099,1,0.11523988711194733,Software/Product Development skills
Oracle Eloqua,Technologies,Customer relationship management CRM software,10,87.40839760785802,1,0.023518344308560677,Workforce digital skills
Oracle Enterprise Asset Management eAM,Technologies,Facilities management software,4,128.57394248543056,1,0.00940733772342427,Workforce digital skills
Oracle Enterprise Manager,Technologies,Data base management system software,68,31.691474949095916,1,0.1599247412982126,Software/Product Development skills
Oracle Enterprise Manager Cloud Control,Technologies,Data base management system software,6,12.007734536933233,1,0.014111006585136405,Software/Product Development skills
Oracle Essbase,Technologies,Data base user interface and query software,19,90.02688211306585,1,0.044684854186265284,Workforce digital skills
Oracle Fusion Applications,Technologies,Enterprise resource planning ERP software,3,40.2351213067544,1,0.007055503292568203,Software/Product Development skills
Oracle Fusion Middleware,Technologies,Enterprise application integration software,7,61.394588329764524,1,0.016462841015992474,Software/Product Development skills
Oracle Golden Gate,Technologies,Data base management system software,21,11.15034833841625,1,0.049388523047977424,Software/Product Development skills
Oracle HRIS,Technologies,Human resources software,186,169.05102738559142,1,0.43744120413922855,Workforce digital skills
Oracle Hyperion,Technologies,Enterprise resource planning ERP software,54,92.00928061711846,1,0.12699905926622765,Workforce digital skills
Oracle Hyperion Planning,Technologies,Financial analysis software,9,79.769147273842,1,0.02116650987770461,Workforce digital skills
Oracle Java 2 Platform Enterprise Edition J2EE,Technologies,Development environment software,40,28.87534553007217,1,0.09407337723424271,Software/Product Development skills
Oracle JavaServer Pages JSP,Technologies,Web platform development software,1,3.38931297709924,1,0.0023518344308560675,Software/Product Development skills
Oracle JD Edwards EnterpriseOne,Technologies,Enterprise resource planning ERP software,3,78.40912074720033,1,0.007055503292568203,Workforce digital skills
Oracle JDBC,Technologies,Data base user interface and query software,133,15.970168992014864,1,0.31279397930385705,Software/Product Development skills
Oracle Jdeveloper,Technologies,Development environment software,12,49.527289639098484,1,0.02822201317027281,Software/Product Development skills
Oracle Learning Management,Technologies,Human resources software,151,132.51276494586287,1,0.3551269990592662,Workforce digital skills
Oracle PeopleSoft,Technologies,Enterprise resource planning ERP software,174,147.16637295895373,1,0.4092191909689558,Workforce digital skills
Oracle PeopleSoft Enterprise,Technologies,Enterprise resource planning ERP software,9,25.975526936935584,1,0.02116650987770461,Workforce digital skills
Oracle PeopleSoft Financials,Technologies,Enterprise resource planning ERP software,5,134.2280031522391,1,0.011759172154280339,Workforce digital skills
Oracle PeopleSoft Human Capital Management,Technologies,Enterprise resource planning ERP software,2,135.79002149394813,1,0.004703668861712135,Workforce digital skills
Oracle Real Application Cluster RAC,Technologies,Clustering software,3,11.5384001064821,1,0.007055503292568203,Software/Product Development skills
Oracle Recovery Manager,Technologies,Backup or archival software,9,146.6337858163136,1,0.02116650987770461,Cybersecurity and System Infrastructure skills
Oracle Remote Data Capture,Technologies,Analytical or scientific software,2,140.81382003165504,1,0.004703668861712135,Workforce digital skills
Oracle Reports,Technologies,Data base reporting software,37,26.294175160828157,1,0.08701787394167451,Software/Product Development skills
Oracle Siebel CRM,Technologies,Customer relationship management CRM software,80,70.79118694369586,1,0.18814675446848542,Software/Product Development skills
Oracle Solaris,Technologies,Operating system software,138,86.77505042249892,1,0.32455315145813735,Software/Product Development skills
Oracle Solaris Zones,Technologies,Application server software,8,20.882362369066506,1,0.01881467544684854,Software/Product Development skills
Oracle SQL Developer,Technologies,Development environment software,36,12.231877191753192,1,0.08466603951081844,Software/Product Development skills
Oracle SQL Loader,Technologies,Data base reporting software,11,12.805877058622718,1,0.025870178739416747,Software/Product Development skills
Oracle SQL Plus,Technologies,Data base reporting software,33,18.009436120556245,1,0.07761053621825023,Software/Product Development skills
Oracle Warehouse Builder,Technologies,Metadata management software,9,7.475788411908721,1,0.02116650987770461,Software/Product Development skills
Oracle WebLogic,Technologies,Application server software,126,16.98067898114957,1,0.2963311382878645,Software/Product Development skills
Oracle WebLogic Server,Technologies,Application server software,23,21.805034835258432,1,0.05409219190968956,Software/Product Development skills
OrCAD Capture,Technologies,Computer aided design CAD software,1,19.71065759411647,1,0.0023518344308560675,Software/Product Development skills
Order management software,Technologies,Procurement software,2,186.89995669947885,1,0.004703668861712135,Workforce digital skills
Ordering of supplies and equipment,Occupational Skills,Administrative,99,287.4730928093538,0,0.2328316086547507,NA
Ordering software,Technologies,Inventory management software,4,237.9391760222101,1,0.00940733772342427,Workforce digital skills
Organizational Development,Occupational Skills,Human resources,38,165.20610469877298,0,0.08936970837253057,NA
Organizational Skills,Social-Emotional Skills,Resource management,8788,222.804665182809,0,20.667920978363124,NA
Orthotic devices,Tools and Equipment,Miscellaneous or unclassified,1,252.38434662929598,0,0.0023518344308560675,NA
Orthotics,Tools and Equipment,Medical and dental,1,225.884148486973,0,0.0023518344308560675,NA
Oscilloscopes,Tools and Equipment,Medical and dental,47,62.39164258388195,1,0.11053621825023519,Software/Product Development skills
Packaging machines,Tools and Equipment,Industrial manufacturing,4,327.37445498345335,0,0.00940733772342427,NA
Packet analyzers,Technologies,Network monitoring software,4,5.435431805381947,1,0.00940733772342427,Cybersecurity and System Infrastructure skills
Paging systems,Tools and Equipment,Information Technology and telecommunications,18,235.59676465999496,1,0.04233301975540922,Workforce digital skills
Panel boards,Tools and Equipment,Electrical and electronics,9,236.92359899430866,0,0.02116650987770461,NA
Panelboards,Tools and Equipment,Miscellaneous or unclassified,1,271.1529779110528,0,0.0023518344308560675,NA
Parasoft SOAtest,Technologies,Program testing software,2,13.125,1,0.004703668861712135,Software/Product Development skills
Particle size analyzers,Tools and Equipment,Miscellaneous or unclassified,1,53.47939408618245,1,0.0023518344308560675,NA
Pascal,Technologies,Development environment software,17,282.8252140303543,1,0.03998118532455315,Software/Product Development skills
Patch management software,Technologies,Configuration management software,1,5.38461538461538,1,0.0023518344308560675,Cybersecurity and System Infrastructure skills
Patient Assessment,Occupational Skills,Health services,1,200.44641170596154,0,0.0023518344308560675,NA
Patient care,Occupational Skills,Health services,45,216.0880090768502,0,0.10583254938852305,NA
Patient electronic medical record EMR software,Technologies,Medical software,10,163.57537939944172,1,0.023518344308560677,Industrial Modelling and Geospatial Software skills
Patient simulators,Tools and Equipment,Miscellaneous or unclassified,3,165.99749155514291,0,0.007055503292568203,NA
Payment processing software,Technologies,Point of sale POS software,1,160.07970991373313,1,0.0023518344308560675,Workforce digital skills
PayPal,Technologies,Point of sale POS software,17,116.29947314345029,1,0.03998118532455315,Design and Marketing skills
Payroll software,Technologies,Time accounting software,2,189.2054716816155,1,0.004703668861712135,Workforce digital skills
PCB / PCBA (Printed Circuit Board / Assembly),Tools and Equipment,Electrical and electronics,59,190.16952664522765,0,0.138758231420508,NA
Penultimate,Technologies,Word processing software,9,17.449729385021946,1,0.02116650987770461,Workforce digital skills
Perl (Practical extraction and reporting language),Technologies,Object or component oriented development software,430,24.979621006715746,1,1.011288805268109,Software/Product Development skills
Perl Shell,Technologies,Operating system software,22,14.526230905516043,1,0.051740357478833494,Software/Product Development skills
Personal protective clothing,Tools and Equipment,"Health, safety and environmental",2,212.47633934554986,0,0.004703668861712135,NA
Pharmacy management software,Technologies,Enterprise resource planning ERP software,3,150.301352298038,1,0.007055503292568203,Workforce digital skills
PhoneGap,Technologies,Development environment software,4,3.38931297709924,1,0.00940733772342427,Software/Product Development skills
PHP,Technologies,Web platform development software,932,10.131305184255682,1,2.191909689557855,Software/Product Development skills
Physical Demands Analysis (PDA),Occupational Skills,Human resources,14,248.28447855548035,0,0.03292568203198495,NA
Ping Identity,Technologies,Transaction security and virus protection software,4,87.36864362455381,1,0.00940733772342427,Software/Product Development skills
Pinwheels,Tools and Equipment,Miscellaneous or unclassified,6,83.09743635600064,0,0.014111006585136405,NA
Pivot Tables,Technologies,Data base user interface and query software,205,126.9470145773884,1,0.48212605832549393,Workforce digital skills
PL/SQL,Technologies,Data base user interface and query software,658,22.977776026366858,1,1.5475070555032926,Software/Product Development skills
Planisware,Technologies,Data base user interface and query software,6,76.18123437331296,1,0.014111006585136405,Workforce digital skills
Planning,Social-Emotional Skills,Resource management,8502,172.42891349775374,0,19.995296331138288,NA
Planters,Tools and Equipment,Building and facilities,2,345.57098880399803,0,0.004703668861712135,NA
Plasma cutting machines,Tools and Equipment,Miscellaneous or unclassified,1,283.46353170759113,0,0.0023518344308560675,NA
Platform scales,Tools and Equipment,Miscellaneous or unclassified,18,96.06660275590653,0,0.04233301975540922,NA
Plotters,Tools and Equipment,Information Technology and telecommunications,2,156.7432095848604,1,0.004703668861712135,Cybersecurity and System Infrastructure skills
Plumbing repairs,Occupational Skills,Plumbing,1,332.4579532065577,0,0.0023518344308560675,NA
Point of sale POS bookstore software,Technologies,Point of sale POS software,9,158.17549101493702,1,0.02116650987770461,Workforce digital skills
Point of sale POS computer terminals,Tools and Equipment,Miscellaneous or unclassified,5,131.20624849844256,1,0.011759172154280339,Workforce digital skills
